seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
448,1455208763.76,34.1332311,-81.2890075,1455208763.76,-0.0650967930282,-0.0465016939202,0.0,230.21,1455208767.3,-1.0,1455208764.07,4.59999990463,293,1455208764.29,0.0,0.0,0.0,0.0
449,1455208764.76,34.1332307,-81.2890079,1455208764.76,-0.0284680260356,0.0853789874245,0.0,230.38,1455208768.51,-1.0,1455208765.08,4.59999990463,315,1455208765.29,0.0,0.0,0.0,0.0
450,1455208765.76,34.1332303,-81.2890084,1455208765.76,0.0141421356237,-0.0141421356237,0.0,230.74,1455208769.7,-1.0,1455208765.99,5.90000009537,315,1455208766.29,0.0,0.0,0.0,0.0
451,1455208767.26,34.1332297,-81.2890093,1455208767.26,-0.0284596624748,-0.00948934201186,0.0,230.33,1455208770.82,-1.0,1455208767.0,5.30000019073,270,1455208767.29,0.0,0.0,0.0,0.0
452,1455208768.76,34.1332292,-81.2890091,1455208768.76,0.0776135138614,-0.0193943926455,0.0,230.22,1455208772.4,-1.0,1455208769.02,5.30000019073,270,1455208769.3,0.0,0.0,0.0,0.0
453,1455208769.76,34.1332291,-81.289009,1455208769.76,-0.0249586236639,-0.0166453328234,0.0,230.23,1455208773.7,-1.0,1455208770.03,4.59999990463,293,1455208770.3,0.0,0.0,0.0,0.0
454,1455208772.26,34.1332283,-81.2890091,1455208772.26,-0.0654906170159,-0.112298615677,0.0,230.24,1455208776.1,-1.0,1455208773.05,4.59999990463,293,1455208772.3,0.0,0.0,0.0,0.0
455,1455208774.27,34.1332279,-81.2890088,1455208774.27,-0.0371529881241,0.0928420996825,0.0,230.13,1455208777.83,-1.0,1455208774.06,4.59999990463,315,1455208774.3,0.0,0.0,0.0,0.0
456,1455208775.26,34.1332281,-81.2890088,1455208775.26,-0.04,-7.34788079488e-18,0.0,230.15,1455208779.14,-1.0,1455208775.98,5.09999990463,315,1455208775.31,0.0,0.0,0.0,0.0
457,1455208776.76,34.133228,-81.2890082,1455208776.76,0.133669033463,0.105036134225,0.0,230.06,1455208780.41,-1.0,1455208776.99,4.59999990463,315,1455208777.31,0.0,0.0,0.0,0.0
458,1455208777.76,34.1332279,-81.2890075,1455208777.76,0.0141421356237,-0.0141421356237,0.0,230.05,1455208781.63,-1.0,1455208778.0,4.59999990463,315,1455208778.31,0.0,0.0,0.0,0.0
459,1455208779.26,34.1332275,-81.2890063,1455208779.26,0.0268374509051,-0.0536633136222,0.0,230.01,1455208782.81,-1.0,1455208779.01,5.30000019073,315,1455208779.32,0.0,0.0,0.0,0.0
460,1455208780.26,34.1332273,-81.2890052,1455208780.26,0.04,2.44929359829e-18,0.0,230.04,1455208783.94,-1.0,1455208780.02,4.59999990463,270,1455208780.32,0.0,0.0,0.0,0.0
461,1455208781.76,34.1332273,-81.2890043,1455208781.76,0.00995414973864,-0.0894478334169,0.0,229.8,1455208785.5,-1.0,1455208782.04,4.59999990463,315,1455208782.32,0.0,0.0,0.0,0.0
462,1455208783.26,34.1332265,-81.2890043,1455208783.26,0.0464210498412,0.018576494062,0.0,230.84,1455208786.82,-1.0,1455208783.05,4.59999990463,315,1455208783.33,0.0,0.0,0.0,0.0
463,1455208785.26,34.1332265,-81.2890054,1455208785.26,-0.0490307329273,0.00979730721213,0.0,231.56,1455208789.21,-1.0,1455208785.98,4.0,270,1455208785.33,0.0,0.0,0.0,0.0
464,1455208787.26,34.1332267,-81.2890061,1455208787.26,-0.047692733781,-0.0763243286541,0.0,230.91,1455208791.0,-1.0,1455208788.0,4.59999990463,293,1455208787.33,0.0,0.0,0.0,0.0
465,1455208788.76,34.1332273,-81.2890069,1455208788.76,0.00996958382176,-0.109547283848,0.0,230.09,1455208792.3,-1.0,1455208789.0,4.59999990463,270,1455208788.34,0.0,0.0,0.0,0.0
466,1455208789.76,34.1332276,-81.2890066,1455208789.76,-0.159171839701,-0.0597019718797,0.0,229.26,1455208793.53,-1.0,1455208790.01,4.59999990463,270,1455208790.34,0.0,0.0,0.0,0.0
467,1455208791.26,34.133228,-81.2890066,1455208791.26,0.0,0.04,0.0,230.18,1455208794.8,-1.0,1455208791.03,4.59999990463,315,1455208791.34,0.0,0.0,0.0,0.0
468,1455208792.26,34.1332281,-81.2890071,1455208792.26,-0.00987186991959,0.0591823131036,0.0,229.91,1455208795.93,-1.0,1455208792.03,4.0,315,1455208792.35,0.0,0.0,0.0,0.0
469,1455208793.26,34.1332282,-81.2890077,1455208793.26,0.0365488892068,0.0822446271665,0.0,229.96,1455208797.1,-1.0,1455208794.05,4.59999990463,315,1455208793.35,0.0,0.0,0.0,0.0
470,1455208794.76,34.1332282,-81.2890074,1455208794.76,0.0166409764683,0.0249615284424,0.0,230.26,1455208798.61,-1.0,1455208794.96,5.09999990463,315,1455208795.35,0.0,0.0,0.0,0.0
471,1455208796.26,34.1332281,-81.2890081,1455208796.26,-0.0800103635968,0.0599861793842,0.0,229.73,1455208799.94,-1.0,1455208795.97,4.0,315,1455208796.35,0.0,0.0,0.0,0.0
472,1455208798.76,34.1332266,-81.2890078,1455208798.76,0.0683241942819,0.0585816052676,0.0,229.69,1455208802.33,-1.0,1455208799.0,4.0,270,1455208798.36,0.0,0.0,0.0,0.0
473,1455208800.26,34.1332268,-81.2890071,1455208800.26,0.0,0.04,0.0,229.72,1455208804.1,-1.0,1455208801.02,4.0,315,1455208800.36,0.0,0.0,0.0,0.0
474,1455208801.76,34.1332272,-81.2890081,1455208801.76,-0.11313708499,-0.11313708499,0.0,229.8,1455208805.4,-1.0,1455208802.03,4.59999990463,315,1455208802.37,0.0,0.0,0.0,0.0
475,1455208802.76,34.1332275,-81.2890092,1455208802.76,0.02,1.22464679915e-18,0.0,230.28,1455208806.7,-1.0,1455208803.04,5.30000019073,315,1455208803.37,0.0,0.0,0.0,0.0
476,1455208804.26,34.1332285,-81.2890096,1455208804.26,0.0658426777644,0.0752644789048,0.0,230.52,1455208807.9,-1.0,1455208803.94,4.40000009537,315,1455208804.37,0.0,0.0,0.0,0.0
477,1455208805.26,34.1332284,-81.2890095,1455208805.26,-0.0388050638596,-0.00970396923182,0.0,229.74,1455208809.1,-1.0,1455208805.96,3.29999995232,315,1455208805.38,0.0,0.0,0.0,0.0
478,1455208806.26,34.1332283,-81.2890101,1455208806.26,-0.0799998928149,-0.0600001429133,0.0,229.83,1455208810.2,-1.0,1455208806.97,2.59999990463,315,1455208806.38,0.0,0.0,0.0,0.0
479,1455208807.76,34.1332283,-81.2890119,1455208807.76,-0.0591823131036,-0.00987186991959,0.0,230.44,1455208811.73,-1.0,1455208807.98,3.29999995232,315,1455208808.38,0.0,0.0,0.0,0.0
480,1455208809.26,34.1332284,-81.2890133,1455208809.26,0.0287193343912,0.0957872634129,0.0,231.17,1455208813.1,-1.0,1455208810.0,3.29999995232,315,1455208809.38,0.0,0.0,0.0,0.0
481,1455208811.76,34.1332293,-81.2890154,1455208811.76,0.158762733485,0.0198593669698,0.0,231.53,1455208815.5,-1.0,1455208812.02,4.0,315,1455208812.39,0.0,0.0,0.0,0.0
482,1455208813.26,34.1332296,-81.2890169,1455208813.26,0.0565685424949,-0.0565685424949,0.0,231.27,1455208817.2,-1.0,1455208813.94,4.40000009537,315,1455208813.39,0.0,0.0,0.0,0.0
483,1455208814.76,34.13323,-81.2890191,1455208814.76,-0.0537720254172,-0.0448170646354,0.0,231.44,1455208818.5,-1.0,1455208814.95,4.59999990463,315,1455208815.39,0.0,0.0,0.0,0.0
484,1455208816.26,34.1332304,-81.2890207,1455208816.26,0.0290915889682,0.116420270792,0.0,231.38,1455208819.8,-1.0,1455208815.96,4.59999990463,315,1455208816.4,0.0,0.0,0.0,0.0
485,1455208817.26,34.133231,-81.2890216,1455208817.26,-0.113838649899,-0.0379573680474,0.0,231.28,1455208821.0,-1.0,1455208817.98,4.59999990463,338,1455208817.4,0.0,0.0,0.0,0.0
486,1455208818.26,34.1332315,-81.2890227,1455208818.26,-0.0166409764683,-0.0249615284424,0.0,231.36,1455208822.2,-1.0,1455208818.99,4.0,315,1455208818.4,0.0,0.0,0.0,0.0
487,1455208819.76,34.1332323,-81.2890231,1455208819.76,-0.00707106781187,-0.00707106781187,0.0,231.21,1455208823.3,-1.0,1455208820.0,3.29999995232,315,1455208819.4,0.0,0.0,0.0,0.0
488,1455208821.26,34.1332329,-81.2890241,1455208821.26,-0.124246418468,-0.0382469279535,0.0,231.28,1455208824.9,-1.0,1455208821.01,4.0,315,1455208821.41,0.0,0.0,0.0,0.0
489,1455208822.26,34.1332333,-81.2890235,1455208822.26,-0.00707106781187,0.00707106781187,0.0,231.3,1455208826.2,-1.0,1455208823.03,2.59999990463,315,1455208822.41,0.0,0.0,0.0,0.0
490,1455208824.76,34.1332327,-81.2890214,1455208824.76,0.0249615284424,-0.0166409764683,0.0,231.26,1455208828.6,-1.0,1455208824.94,2.59999990463,0,1455208825.42,0.0,0.0,0.0,0.0
491,1455208826.76,34.1332322,-81.2890207,1455208826.76,-0.0268280844813,-0.0536679968237,0.0,231.41,1455208830.3,-1.0,1455208826.96,2.0,293,1455208826.42,0.0,0.0,0.0,0.0
492,1455208827.76,34.1332322,-81.2890209,1455208827.76,0.00986154050706,0.0591840351685,0.0,231.41,1455208831.62,-1.0,1455208827.97,2.59999990463,270,1455208828.43,0.0,0.0,0.0,0.0
493,1455208829.26,34.1332318,-81.2890199,1455208829.26,-0.04,-7.34788079488e-18,0.0,231.41,1455208832.9,-1.0,1455208828.98,2.59999990463,293,1455208829.43,0.0,0.0,0.0,0.0
494,1455208830.26,34.1332313,-81.2890193,1455208830.26,-0.14,-2.57175827821e-17,0.0,231.52,1455208834.11,-1.0,1455208831.0,3.29999995232,315,1455208830.43,0.0,0.0,0.0,0.0
495,1455208831.76,34.1332305,-81.2890182,1455208831.76,0.0799998928149,0.0600001429133,0.0,231.4,1455208835.3,-1.0,1455208832.01,4.0,293,1455208831.43,0.0,0.0,0.0,0.0
496,1455208836.26,34.1332283,-81.2890159,1455208836.26,0.0282842712475,0.0282842712475,0.0,231.44,1455208836.41,-1.0,1455208835.95,5.30000019073,293,1455208835.44,0.0,0.0,0.0,0.0
497,1455208837.26,34.1332279,-81.2890159,1455208837.76,0.116280659785,-0.0581275163762,0.0,231.43,1455208838.0,-1.0,1455208837.97,4.59999990463,315,1455208837.45,0.0,0.0,0.0,0.0
498,1455208839.26,34.1332265,-81.2890156,1455208839.26,0.124253091924,-0.0382252422802,0.0,231.46,1455208839.3,-1.0,1455208838.98,4.0,315,1455208838.45,0.0,0.0,0.0,0.0
499,1455208841.26,34.1332257,-81.2890152,1455208841.26,0.0565685424949,-0.0565685424949,0.0,231.45,1455208841.7,-1.0,1455208840.99,4.0,293,1455208841.45,0.0,0.0,0.0,0.0
500,1455208843.28,34.1332247,-81.2890144,1455208843.28,-0.07,-1.2858791391e-17,0.0,231.47,1455208843.42,-1.0,1455208842.91,3.70000004768,315,1455208843.46,0.0,0.0,0.0,0.0
501,1455208844.37,34.133224,-81.2890142,1455208844.37,-0.0643394737479,-0.0275759336714,0.0,231.39,1455208844.73,-1.0,1455208843.93,4.0,315,1455208844.46,0.0,0.0,0.0,0.0
502,1455208845.38,34.1332238,-81.289014,1455208845.9,-0.0141421356237,0.0141421356237,0.0,231.4,1455208846.0,-1.0,1455208844.93,3.29999995232,315,1455208845.46,0.0,0.0,0.0,0.0
503,1455208846.54,34.1332234,-81.2890133,1455208847.21,-0.0477060541629,0.0763160035393,0.0,231.42,1455208847.22,-1.0,1455208846.95,2.0,315,1455208846.47,0.0,0.0,0.0,0.0
504,1455208848.27,34.1332233,-81.2890131,1455208848.27,-0.0980580444557,-0.0196117290802,0.0,231.13,1455208848.4,-1.0,1455208847.96,2.0,315,1455208847.47,0.0,0.0,0.0,0.0
505,1455208848.79,34.1332232,-81.2890132,1455208848.79,0.0388050638596,0.00970396923182,0.0,231.05,1455208849.53,-1.0,1455208848.97,2.0,315,1455208849.47,0.0,0.0,0.0,0.0
506,1455208849.89,34.1332235,-81.289014,1455208849.89,-0.0357755424148,-0.0178916339367,0.0,230.75,1455208851.1,-1.0,1455208849.98,1.29999995232,315,1455208850.47,0.0,0.0,0.0,0.0
507,1455208850.45,34.1332233,-81.2890144,1455208851.5,-0.0284596624748,-0.00948934201186,0.0,230.82,1455208852.41,-1.0,1455208851.9,2.20000004768,315,1455208851.47,0.0,0.0,0.0,0.0
508,1455208853.0,34.1332231,-81.2890151,1455208852.5,-0.0878564291202,-0.0195255694476,0.0,230.41,1455208854.8,-1.0,1455208853.92,1.29999995232,0,1455208854.48,0.0,0.0,0.0,0.0
509,1455208854.99,34.1332232,-81.2890148,1455208854.5,0.018576494062,-0.0464210498412,0.0,230.4,1455208856.54,-1.0,1455208855.94,1.29999995232,315,1455208856.49,0.0,0.0,0.0,0.0
510,1455208857.0,34.1332236,-81.2890148,1455208854.99,0.0673084870905,-0.019224140178,0.0,229.96,1455208857.9,-1.0,1455208856.95,1.29999995232,315,1455208857.49,0.0,0.0,0.0,0.0
511,1455208858.99,34.133225,-81.2890147,1455208855.49,-0.03,-5.51091059616e-18,0.0,230.13,1455208859.12,-1.0,1455208857.95,1.29999995232,315,1455208858.49,0.0,0.0,0.0,0.0
512,1455208859.49,34.1332253,-81.2890146,1455208857.0,0.0300000714566,-0.0399999464074,0.0,230.0,1455208860.34,-1.0,1455208859.97,0.699999988079,0,1455208859.5,0.0,0.0,0.0,0.0
513,1455208860.99,34.1332256,-81.2890141,1455208858.49,0.0,0.04,0.0,229.68,1455208861.52,-1.0,1455208860.98,1.29999995232,0,1455208860.49,0.0,0.0,0.0,0.0
514,1455208862.49,34.1332255,-81.2890136,1455208858.99,0.0490307329273,-0.00979730721213,0.0,229.51,1455208862.7,-1.0,1455208862.9,1.29999995232,293,1455208862.5,0.0,0.0,0.0,0.0
515,1455208864.0,34.1332252,-81.289014,1455208861.5,-0.02,-3.67394039744e-18,0.0,229.8,1455208864.2,-1.0,1455208863.91,1.29999995232,315,1455208863.5,0.0,0.0,0.0,0.0
516,1455208864.99,34.1332252,-81.2890141,1455208863.0,0.0185683917775,0.046424291344,0.0,230.25,1455208865.53,-1.0,1455208864.92,2.0,315,1455208865.51,0.0,0.0,0.0,0.0
517,1455208867.5,34.1332247,-81.2890131,1455208866.99,-0.00987186991959,0.0591823131036,0.0,230.44,1455208867.92,-1.0,1455208867.95,3.29999995232,315,1455208867.51,0.0,0.0,0.0,0.0
518,1455208868.49,34.1332246,-81.289013,1455208869.0,0.0448170646354,-0.0537720254172,0.0,230.35,1455208869.7,-1.0,1455208868.96,4.0,315,1455208869.51,0.0,0.0,0.0,0.0
519,1455208869.99,34.1332244,-81.2890128,1455208870.5,0.0464210498412,0.018576494062,0.0,230.15,1455208871.0,-1.0,1455208869.97,4.0,293,1455208870.52,0.0,0.0,0.0,0.0
520,1455208870.5,34.1332244,-81.2890129,1455208871.49,0.0300000714566,-0.0399999464074,0.0,230.24,1455208872.3,-1.0,1455208871.89,5.09999990463,315,1455208871.52,0.0,0.0,0.0,0.0
521,1455208872.0,34.1332247,-81.2890134,1455208873.0,-0.0353553390593,0.0353553390593,0.0,230.12,1455208873.5,-1.0,1455208872.9,4.59999990463,315,1455208873.52,0.0,0.0,0.0,0.0
522,1455208873.0,34.1332248,-81.2890139,1455208874.0,-0.0582367885491,-0.0388391099214,0.0,230.05,1455208874.64,-1.0,1455208873.91,4.0,315,1455208874.53,0.0,0.0,0.0,0.0
523,1455208874.99,34.133225,-81.2890152,1455208874.49,0.0983827416407,0.0492019933261,0.0,230.06,1455208875.8,-1.0,1455208874.91,4.0,315,1455208875.53,0.0,0.0,0.0,0.0
524,1455208876.99,34.1332253,-81.2890156,1455208875.99,0.0683344176601,-0.0585696795539,0.0,230.0,1455208877.32,-1.0,1455208876.93,4.0,270,1455208876.53,0.0,0.0,0.0,0.0
525,1455208878.49,34.1332258,-81.2890159,1455208877.99,-0.02,-3.67394039744e-18,0.0,230.1,1455208878.7,-1.0,1455208877.94,4.0,315,1455208878.54,0.0,0.0,0.0,0.0
526,1455208880.49,34.1332262,-81.2890162,1455208880.49,0.02,1.22464679915e-18,0.0,229.76,1455208881.04,-1.0,1455208880.87,2.90000009537,315,1455208880.54,0.0,0.0,0.0,0.0
527,1455208881.99,34.1332262,-81.2890164,1455208882.49,-0.0468520031301,-0.0374818596483,0.0,230.23,1455208882.8,-1.0,1455208881.88,3.29999995232,315,1455208882.54,0.0,0.0,0.0,0.0
528,1455208882.99,34.1332265,-81.2890161,1455208883.49,-0.0268374509051,0.0536633136222,0.0,230.32,1455208884.1,-1.0,1455208883.9,3.29999995232,270,1455208883.55,0.0,0.0,0.0,0.0
529,1455208883.99,34.1332265,-81.289016,1455208883.99,-0.0284596624748,-0.00948934201186,0.0,230.17,1455208885.4,-1.0,1455208884.91,4.59999990463,315,1455208884.55,0.0,0.0,0.0,0.0
530,1455208885.49,34.1332269,-81.2890156,1455208885.49,-0.0749092975228,0.0280819718794,0.0,230.19,1455208886.6,-1.0,1455208882.89,4.0,315,1455208885.55,0.0,0.0,0.0,0.0
531,1455208886.49,34.1332269,-81.2890154,1455208886.49,2.44929359829e-18,-0.02,0.0,230.21,1455208887.8,-1.0,1455208886.93,5.90000009537,315,1455208886.55,0.0,0.0,0.0,0.0
532,1455208888.0,34.1332273,-81.2890153,1455208886.99,-0.0995038220239,0.00994934181894,0.0,230.07,1455208888.9,-1.0,1455208888.95,4.59999990463,315,1455208888.55,0.0,0.0,0.0,0.0
533,1455208889.49,34.1332281,-81.2890147,1455208888.99,-0.0490290222279,-0.0098058645401,0.0,230.09,1455208890.44,-1.0,1455208889.96,3.29999995232,293,1455208890.56,0.0,0.0,0.0,0.0
534,1455208890.99,34.1332294,-81.2890141,1455208889.99,0.0715510848296,0.0357832678735,0.0,229.97,1455208891.8,-1.0,1455208890.86,2.90000009537,270,1455208891.56,0.0,0.0,0.0,0.0
535,1455208893.99,34.1332304,-81.2890135,1455208893.99,-0.00986154050706,-0.0591840351685,0.0,229.62,1455208894.2,-1.0,1455208893.89,2.0,293,1455208894.57,0.0,0.0,0.0,0.0
536,1455208894.99,34.13323,-81.2890138,1455208894.49,-0.09839132751,0.0491848215491,0.0,230.14,1455208895.9,-1.0,1455208894.9,3.29999995232,315,1455208893.57,0.0,0.0,0.0,0.0
537,1455208896.49,34.1332294,-81.2890141,1455208896.49,-0.039697320294,0.0694559051591,0.0,230.61,1455208897.21,-1.0,1455208896.92,3.29999995232,315,1455208896.57,0.0,0.0,0.0,0.0
538,1455208897.49,34.1332289,-81.2890143,1455208897.49,0.0195102353107,0.0878598356368,0.0,230.89,1455208898.5,-1.0,1455208897.93,2.59999990463,293,1455208898.58,0.0,0.0,0.0,0.0
539,1455208898.99,34.1332276,-81.2890159,1455208898.49,-0.0980580444557,-0.0196117290802,0.0,230.74,1455208899.7,-1.0,1455208898.94,3.29999995232,293,1455208899.58,0.0,0.0,0.0,0.0
540,1455208899.99,34.1332279,-81.2890163,1455208899.49,0.0715510848296,0.0357832678735,0.0,230.87,1455208900.9,-1.0,1455208899.95,4.59999990463,293,1455208900.58,0.0,0.0,0.0,0.0
541,1455208901.99,34.1332277,-81.289016,1455208901.99,0.0468585442351,-0.0374736818603,0.0,231.06,1455208902.01,-1.0,1455208901.87,4.59999990463,315,1455208901.58,0.0,0.0,0.0,0.0
542,1455208903.5,34.1332267,-81.2890162,1455208903.5,-0.0178893322746,0.0089426948271,0.0,231.21,1455208903.6,-1.0,1455208902.88,4.59999990463,315,1455208903.59,0.0,0.0,0.0,0.0
543,1455208904.99,34.133225,-81.289016,1455208904.49,-0.0465016939202,0.0650967930282,0.0,231.61,1455208904.9,-1.0,1455208904.9,4.0,315,1455208904.59,0.0,0.0,0.0,0.0
544,1455208906.99,34.1332235,-81.2890161,1455208906.99,0.0692947534192,0.00991146551113,0.0,231.66,1455208907.3,-1.0,1455208906.92,4.0,315,1455208906.6,0.0,0.0,0.0,0.0
545,1455208908.49,34.133223,-81.2890155,1455208908.49,-0.131847010036,0.0470782958982,0.0,231.71,1455208909.02,-1.0,1455208908.94,4.0,315,1455208908.6,0.0,0.0,0.0,0.0
546,1455208909.99,34.1332231,-81.2890144,1455208909.99,-0.03,-5.51091059616e-18,0.0,231.59,1455208910.33,-1.0,1455208909.85,4.40000009537,270,1455208909.6,0.0,0.0,0.0,0.0
547,1455208910.99,34.1332227,-81.2890139,1455208911.49,4.89858719659e-18,-0.04,0.0,231.7,1455208911.6,-1.0,1455208910.85,4.0,270,1455208910.6,0.0,0.0,0.0,0.0
548,1455208912.49,34.1332216,-81.2890137,1455208912.49,0.0928485826881,-0.037136783555,0.0,231.67,1455208912.82,-1.0,1455208911.86,5.30000019073,315,1455208912.61,0.0,0.0,0.0,0.0
549,1455208913.49,34.1332203,-81.2890129,1455208913.49,-0.028461318244,0.00948437471921,0.0,231.64,1455208914.0,-1.0,1455208913.88,5.30000019073,315,1455208913.61,0.0,0.0,0.0,0.0
550,1455208914.99,34.1332192,-81.2890134,1455208914.99,-0.00707106781187,-0.00707106781187,0.0,231.62,1455208915.13,-1.0,1455208914.89,5.30000019073,0,1455208914.61,0.0,0.0,0.0,0.0
551,1455208915.99,34.1332185,-81.289014,1455208916.49,-0.0166409764683,-0.0249615284424,0.0,231.58,1455208916.7,-1.0,1455208915.9,4.0,315,1455208916.62,0.0,0.0,0.0,0.0
552,1455208917.49,34.1332177,-81.2890146,1455208917.99,-0.0591823131036,-0.00987186991959,0.0,231.63,1455208918.01,-1.0,1455208916.91,4.59999990463,0,1455208917.62,0.0,0.0,0.0,0.0
553,1455208919.49,34.1332182,-81.2890155,1455208919.99,0.00970396923182,-0.0388050638596,0.0,231.33,1455208920.4,-1.0,1455208919.84,2.20000004768,338,1455208919.62,0.0,0.0,0.0,0.0
554,1455208920.99,34.1332187,-81.2890152,1455208921.49,0.00707106781187,-0.00707106781187,0.0,231.75,1455208922.14,-1.0,1455208921.86,2.59999990463,0,1455208921.63,0.0,0.0,0.0,0.0
555,1455208921.99,34.1332191,-81.2890154,1455208922.49,-0.0268374509051,0.0536633136222,0.0,231.75,1455208923.5,-1.0,1455208922.87,3.29999995232,315,1455208922.64,0.0,0.0,0.0,0.0
556,1455208923.99,34.1332201,-81.2890152,1455208923.49,-0.0388050638596,-0.00970396923182,0.0,231.79,1455208924.72,-1.0,1455208923.88,5.30000019073,315,1455208924.64,0.0,0.0,0.0,0.0
557,1455208924.99,34.133221,-81.289015,1455208924.99,-0.0957822494845,-0.028736051985,0.0,231.75,1455208925.94,-1.0,1455208925.89,4.0,315,1455208925.64,0.0,0.0,0.0,0.0
558,1455208925.99,34.1332217,-81.2890149,1455208925.99,0.116280659785,-0.0581275163762,0.0,231.78,1455208927.12,-1.0,1455208926.9,3.29999995232,315,1455208926.64,0.0,0.0,0.0,0.0
559,1455208927.49,34.1332231,-81.2890142,1455208927.49,0.0379374988769,0.113845272976,0.0,231.75,1455208928.3,-1.0,1455208927.91,3.29999995232,315,1455208928.64,0.0,0.0,0.0,0.0
560,1455208928.49,34.1332235,-81.289014,1455208927.99,-0.115287143878,-0.124935481175,0.0,231.54,1455208929.8,-1.0,1455208928.82,2.90000009537,90,1455208929.65,0.0,0.0,0.0,0.0
561,1455208929.99,34.1332244,-81.289014,1455208928.99,8.57252759403e-18,-0.07,0.0,231.19,1455208931.13,-1.0,1455208930.84,2.0,0,1455208930.65,0.0,0.0,0.0,0.0
562,1455208931.99,34.1332252,-81.2890134,1455208931.99,0.0980580444557,0.0196117290802,0.0,229.91,1455208933.52,-1.0,1455208932.86,1.29999995232,315,1455208932.65,0.0,0.0,0.0,0.0
563,1455208932.99,34.1332253,-81.2890133,1455208933.49,-0.00707106781187,-0.00707106781187,0.0,229.17,1455208935.3,-1.0,1455208934.88,2.0,270,1455208934.66,0.0,0.0,0.0,0.0
564,1455208934.49,34.1332254,-81.2890133,1455208934.49,0.0878598356368,-0.0195102353107,0.0,229.84,1455208936.57,-1.0,1455208935.89,4.0,270,1455208935.66,0.0,0.0,0.0,0.0
565,1455208935.99,34.1332258,-81.2890129,1455208935.49,-0.00970396923182,0.0388050638596,0.0,230.51,1455208937.84,-1.0,1455208936.9,5.30000019073,270,1455208937.66,0.0,0.0,0.0,0.0
566,1455208936.99,34.1332257,-81.2890129,1455208936.49,-0.0178893322746,0.0089426948271,0.0,230.67,1455208939.1,-1.0,1455208938.82,5.09999990463,270,1455208938.67,0.0,0.0,0.0,0.0
567,1455208938.99,34.1332257,-81.2890137,1455208938.49,4.89858719659e-18,-0.04,0.0,230.24,1455208940.24,-1.0,1455208939.83,4.59999990463,270,1455208939.67,0.0,0.0,0.0,0.0
568,1455208939.49,34.1332256,-81.2890139,1455208938.99,0.0683241942819,0.0585816052676,0.0,230.57,1455208941.4,-1.0,1455208940.84,4.59999990463,293,1455208940.67,0.0,0.0,0.0,0.0
569,1455208939.99,34.1332255,-81.2890141,1455208940.49,0.0586567399312,0.127119577016,0.0,230.54,1455208942.92,-1.0,1455208942.86,4.0,270,1455208942.67,0.0,0.0,0.0,0.0
570,1455208940.49,34.1332254,-81.2890142,1455208941.99,-0.00994934181894,-0.0995038220239,0.0,230.43,1455208944.3,-1.0,1455208943.86,4.59999990463,270,1455208943.68,0.0,0.0,0.0,0.0
571,1455208942.99,34.1332256,-81.2890147,1455208944.49,-0.0388050638596,-0.00970396923182,0.0,230.53,1455208946.64,-1.0,1455208945.88,4.59999990463,315,1455208945.68,0.0,0.0,0.0,0.0
572,1455208945.49,34.1332256,-81.289014,1455208945.49,-0.0643442856763,0.0275647038949,0.0,230.64,1455208948.4,-1.0,1455208947.9,7.90000009537,315,1455208947.69,0.0,0.0,0.0,0.0
573,1455208946.49,34.1332253,-81.2890143,1455208946.99,0.139643454496,0.00998526997819,0.0,230.47,1455208949.7,-1.0,1455208948.81,8.10000038147,315,1455208948.69,0.0,0.0,0.0,0.0
574,1455208948.49,34.1332247,-81.2890151,1455208947.99,-0.0582367885491,-0.0388391099214,0.0,230.58,1455208951.0,-1.0,1455208950.83,7.30000019073,315,1455208950.69,0.0,0.0,0.0,0.0
